timestamp,gpu_name,compute_capability,cuda_version,kernel,M,N,K,warmup,iterations,median_ms,mean_ms,min_ms,p95_ms,gflops,max_abs_error,relative_l2_error,BM,BN,BK,TM,TN,block_threads,registers_per_thread,smem_bytes
"2026-08-24 13:16:01","NVIDIA GeForce RTX 4090","8.9","12.2","k1",256,256,256,20,100,0.102400,0.102272,0.101376,0.102784,327.680008,0.000000e+00,1.018558e-312,0,0,0,0,0,0,0,0
