timestamp,gpu_name,compute_capability,cuda_version,kernel,M,N,K,warmup,iterations,median_ms,mean_ms,min_ms,p95_ms,gflops,max_abs_error,relative_l2_error,BM,BN,BK,TM,TN,block_threads,registers_per_thread,smem_bytes
"2026-08-24 13:16:50","NVIDIA GeForce RTX 4090","8.9","12.2","k2",4096,4096,4096,20,100,29.515776,34.546774,24.645727,53.904671,4656.457447,0.000000e+00,1.018558e-312,0,0,0,0,0,0,0,0
