timestamp,gpu_name,compute_capability,cuda_version,kernel,M,N,K,warmup,iterations,median_ms,mean_ms,min_ms,p95_ms,gflops,max_abs_error,relative_l2_error,BM,BN,BK,TM,TN,block_threads,registers_per_thread,smem_bytes
"2026-08-24 13:16:58","NVIDIA GeForce RTX 4090","8.9","12.2","k4",4096,4096,4096,20,100,8.396800,8.540800,8.062336,9.152512,16368.015529,0.000000e+00,1.018558e-312,0,0,0,0,0,0,0,0
