timestamp,gpu_name,compute_capability,cuda_version,kernel,M,N,K,warmup,iterations,median_ms,mean_ms,min_ms,p95_ms,gflops,max_abs_error,relative_l2_error,BM,BN,BK,TM,TN,block_threads,registers_per_thread,smem_bytes
"2026-08-24 13:16:01","NVIDIA GeForce RTX 4090","8.9","12.2","k6",128,128,128,20,100,0.016480,0.016689,0.016320,0.017248,254.508727,0.000000e+00,1.018558e-312,0,0,0,0,0,0,0,0
