timestamp,gpu_name,compute_capability,cuda_version,kernel,M,N,K,warmup,iterations,median_ms,mean_ms,min_ms,p95_ms,gflops,max_abs_error,relative_l2_error,BM,BN,BK,TM,TN,block_threads,registers_per_thread,smem_bytes
"2026-08-24 13:16:03","NVIDIA GeForce RTX 4090","8.9","12.2","k3",512,512,512,20,100,0.041984,0.042019,0.040960,0.042688,6393.756202,0.000000e+00,1.018558e-312,0,0,0,0,0,0,0,0
